Entity 1,Relationship,Entity2,Date,Sha,Change
Qt, was port after , tkinter,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
Remi, continues , be,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, throw GUI onto , front of command line application,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
Python, of , interesting features,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, simply throw GUI onto , front of command line application,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, throw , GUI,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
Qt, was , second port,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
BeginnersThere, are , couple,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
GUI, looks on , tkinter,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
GUI, give , it,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, throw , simple GUI,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
GUI, was , needed,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, simply throw GUI onto , front,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
Python, become , *** *** go-to language,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
first, simply throw GUI onto , front of existing command line application,2019-07-29 20:16:06,f01cd760bf0b60f8e79e8fc0b4fb14cf8fcbc987,deletion
Info, is , discussed,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, main will display , version number,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, will display version number in , letters,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
#, is , one *** *** part of PySimpleGUI programming environment,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, main will display version number in , letters,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, main will display version number in , big letters,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, enable to , access help from Python,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
#, is , one *** *** part,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, enable to , access help directly from Python,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
One, use , size parameter,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, will display version number in , big letters,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Info, is discussed in , Window section above,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
#, is , one *** vital *** part,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, enable , you,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Info, is discussed in , Window section,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, be , focus,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
One, use , normal size parameter,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, continue , focus,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Info, setting , default element sizes,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
Docstrings, enable to , access help,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
3, will display , version number,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
#, is , one *** vital *** part of PySimpleGUI programming environment,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
User, has , Manual2,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
PyCharm, is , one example,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,addition
PyCharm, is , one example,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,deletion
Callbacks, scatter , it,2019-08-04 19:04:16,8f5472c40b91e956179427d4e5eddccf6d9ea3c0,deletion
Debugger WindowsThere, are , ## 2 debugger windows,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
One, is , called,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Debugger WindowsThere, are , ## 2 windows,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Debugger WindowsThere, are , 2 debugger windows,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Debugger WindowsThere, are , 2 windows,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Zero, represents , horizontal text | | | | |,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Zero, represents , text | | | | |,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
One, is called , Popout,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,addition
Zero, represents , text | | | | |,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,deletion
Zero, represents , horizontal text | | | | |,2019-08-05 20:58:20,d6458df5abb99d97a4b4437fb309e88a6fc593c8,deletion
Tab, is in , group,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can click , will populard,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
REPL, is in , debugger showing,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
One, is , called,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can click , will automatically populard,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
One, is called , Popout debugger window,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can simply click , will populard,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
Popout, was , created,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
PackageLet, of , pull,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
Auto Watches, is in , blue,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can simply click , Show All Variable button,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can click , Show All Variable button,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
Tab, is , selected,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
## Documentation, Get , Demos,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
#####, can simply click , will automatically populard,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,addition
Tab, is , selected,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,deletion
Tab, is in , group,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,deletion
One, is called , Popout,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,deletion
One, is , called,2019-08-11 02:44:14,28c7c35ac016fd3848851f96efc148f5ff5d9b09,deletion
2.7, gets , upgrade,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
Update, can , can abbreviated to any of these,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can click , will automatically populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can click , will populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
PackageLet, of , pull,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
Update, can , can abbreviated to any,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can simply click , will populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
One, is , called,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
One, is called , Popout debugger window,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can click , Show All Variable button,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can simply click , will automatically populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
Popout, was , created,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
Update, can , can abbreviated,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
2.7, Finally gets , upgrade,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
Auto Watches, is in , blue,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
REPL, is in , debugger showing,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can simply click , Show All Variable button,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,addition
#####, can simply click , Show All Variable button,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
#####, can click , will automatically populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
#####, can click , will populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
PackageLet, of , pull,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
#####, can simply click , will populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
One, is , called,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
Callback, called by , tkinter,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
One, is called , Popout debugger window,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
#####, can click , Show All Variable button,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
#####, can simply click , will automatically populard,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
Popout, was , created,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
REPL, is in , debugger showing,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
Auto Watches, is in , blue,2019-08-19 21:14:34,31f7183891d996381c818b7ae1063d12424b3133,deletion
Python, has , awesome list,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
###, Putting , it,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
###, Building , HeaderFirst,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
###, Building , HeaderFirst let,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
###, Create , Rows,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
Button, has , text,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
frontLet, onto , start with headers themselves.This,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
###, Create , Several Rows,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,addition
Button, has , text,2019-08-24 00:05:13,0a197b200b3c61c31ba444df0e7ab2e84cf258d8,deletion
LOT, amount of , time,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Demo Programs, located in , subfolder named,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
One, will , will added,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
GUI, is , thread.Other,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Sizer, is of , simple,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
###, Finding , Your Element 's Widget TypeOf course,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
GUI, is , main thread.Other,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Sizer, is of , quite simple,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Elements, Get , method,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
GUI Widgets, are , created,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Demo Programs, located in , subfolder,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
sys, is in , process,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Demo Programs, located under , level,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
One, will , will added as stub,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Demo Programs, located under , top level,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
GUI, has , screen,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,addition
Frame, as , label,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
May, return in , future,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Elements, is in , Window,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
May, return to , native tkinter progress meter solution,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Demo Programs, located in , subfolder,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is , valid target,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Demo Programs, located under , each PySimpleGUI ports on GitHub,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
May, return to , tkinter progress meter solution,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is target for , types,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
ThisRow, indicate , current row,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is valid target for , types,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is , target,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Demo Programs, located in , subfolder named,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
ThisRow, indicate , row,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Demo Programs, located under , each of PySimpleGUI ports on GitHub,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is , valid,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
ThisRow, is , used,2019-08-31 01:02:42,48ef8e5827902e918be06d0c010600722781a339,deletion
Button, is , valid target,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Frame, as , label,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Button, is , target,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
ThisRow, indicate , row,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
ThisRow, is , used,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Button, is valid target for , types,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Button, is target for , types,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Button, is , valid,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
3.7, try , 3.7.2,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
ThisRow, indicate , current row,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
3.7, try instead , 3.7.2,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
Elements, is in , Window,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,addition
3.7, try instead , 3.7.2,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,deletion
3.7, try , 3.7.2,2019-09-03 21:30:03,d2bb47b9a8f2d637a2c694ecd000d82a813c394e,deletion
Python, has , powerful list constructs,2019-10-09 01:15:00,f157131a73a6baa04b40dca8ff8e2c4d03ff724f,addition
Python, has , powerful list constructs,2019-10-09 01:15:00,f157131a73a6baa04b40dca8ff8e2c4d03ff724f,deletion
Theme Formula, was , Nov 2019 devised,2019-11-16 09:35:30,a7faf9c1e93098e94f617f8268047bd81bee3612,addition
Theme Formula, was , devised,2019-11-16 09:35:30,a7faf9c1e93098e94f617f8268047bd81bee3612,addition
Object, has , values,2019-11-16 09:35:30,a7faf9c1e93098e94f617f8268047bd81bee3612,addition
Object, has , values as formatted string,2019-11-16 09:35:30,a7faf9c1e93098e94f617f8268047bd81bee3612,addition
one, make , copy of PySimpleGUI27.py,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
Window, has , background color,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
one, make quickly , copy of PySimpleGUI27.py,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
2.7, is , required,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
GUI, has , screen,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
3.7, try , 3.7.2,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
Popup, is with , Yes,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
one, make , copy,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
2.7, is , where required,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
one, make quickly , copy,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
no_titlebar, is , True grab_anywhere,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
no_titlebar, is , grab_anywhere,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
one, copy of , PySimpleGUI27.py,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,addition
sys, is in , process,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
GUI, has , screen,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Macs, are , blocked,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
3.7, try , 3.7.2,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Macs, use , look,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Macs, are blocked , due to problems,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
3.7, try instead , 3.7.2,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Macs, are blocked , due to problems with button colors,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Macs, are blocked , due,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Popup, is with , Yes,2019-12-08 00:29:23,b9926676f0451f3f9d8e5012b1bc7d570fff641f,deletion
Pretty Progress Bars, release , * Fix,2019-12-09 22:08:19,6348b969e619f8eab4bc90036eaeaaae74095934,addition
Pretty Progress Bars, release , * Fix for built-in debugger,2019-12-09 22:08:19,6348b969e619f8eab4bc90036eaeaaae74095934,addition
Pretty Progress Bars, release , * Fix for debugger,2019-12-09 22:08:19,6348b969e619f8eab4bc90036eaeaaae74095934,addition
0, change to , 1,2019-12-09 22:08:19,6348b969e619f8eab4bc90036eaeaaae74095934,addition
mouse, is hovering to , time,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,addition
### AddRowNot, recommended , use call,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
Graph, click , events,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
tkinter, with , widget.bind function,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
### LayoutCan, use like , Window.Layout method,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
tkinter, to , bind method t,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
Callback, called by , tkinter,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
tkinter, to , bind method,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
### AddRowNot, recommended , user call,2019-12-10 20:48:26,2c6ed5355f8fbed34995cd3e9fd5b26bf7d57785,deletion
LOT, amount of , time,2020-07-28 18:36:23,b5c0bd735dff63a6122f253a0c6f37adc4949a46,deletion
two, are , paired,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
GUI, enables , you,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
One, is addition of , parameter to Input element,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
One, is addition of , key parameter to Input element,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
One, is , addition,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
day, has , work on PySimpleGUI,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
www.PySimpleGUI.org, is , easy,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
two, are , when paired together,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
GUI, interacting with , data,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
1/2, create , window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
1/2, create , identical window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
One, is addition of , key parameter,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
two, are , paired together,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
two, are , when paired,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
GUI, interacting with , data in GUI,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
Event Loop, reads , events,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
Event Loop, reads , events from your window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
One, is addition of , parameter,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,addition
Wiki, can , can released,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
GUI, enables , you,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
1/2, create , window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
two, are , paired,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
One, is addition of , key parameter to Input element,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
day, has , work on PySimpleGUI,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
Event Loop, reads , events,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
One, is addition of , parameter to Input element,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
Wiki, can , can released soon,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
two, are , when paired together,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
GUI, interacting with , data,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
One, is addition of , key parameter,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
two, are , paired together,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
two, are , when paired,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
Event Loop, reads , events from your window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
One, is addition of , parameter,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
One, is , addition,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
www.PySimpleGUI.org, is , easy,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
GUI, interacting with , data in GUI,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
1/2, create , identical window,2020-10-04 17:55:25,3722a098636e3023ca3664ce54081b6deafbca8a,deletion
day, has , work on PySimpleGUI,2020-10-21 14:29:07,8d4d743bfa049b23eea81f4f4e9ae87fdcea04c2,addition
day, has , work on PySimpleGUI,2020-10-21 14:29:07,8d4d743bfa049b23eea81f4f4e9ae87fdcea04c2,deletion
GUI, is , also itself,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is itself In , other GUI packages,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is also itself In , GUI packages,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is itself In , GUI packages,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is also itself In , other GUI packages,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is , itself,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is in , Python,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,addition
GUI, is in , Python,2021-05-12 14:08:28,f1f5e47fc7503718d0c3678563da3d22d2de0e31,deletion
